run num	std dev	max pcr	min pcr	avg pcr	total pcr	k	target pcr
1	92.67083743887024	351.91380503318044	36.51577857765817	161.18319053703118	9832.174622758903	5	0.0	
2	118.41225770892954	468.87963418322664	25.922388340087686	216.2027009274376	13188.364756573694	5	0.0	
0	125.29054197013036	479.48707974292876	63.22418139209596	229.0915691475893	15349.135132888483	5	0.0	
1	77.96151855083653	302.55446195442175	4.174390251848806	169.46759743124187	11523.796625324447	5	0.0	
2	120.80116838667826	457.3057182604741	24.05241100208978	208.87995886150887	14412.717161444112	5	0.0	
0	111.02155157401104	466.03829715972523	11.712436623410138	182.76321582117154	13524.477970766695	5	0.0	
1	70.50340896346178	341.53018497757716	12.05144691266111	162.32168697790857	12498.76989729896	5	0.0	
2	146.32692929306546	538.9766775665748	1.5957679283289825	222.9634168341417	16499.292845726486	5	0.0	
0	313.6587749738597	1160.4987894180538	290.12469735451396	812.021079920019	15428.400518480361	5	0.0	
1	150.43095558625933	593.5399845373064	132.84377647981793	410.5009815875309	8210.019631750618	5	0.0	
2	103.29143340377135	590.42116184258	191.70574203721617	504.88333550638185	9087.900039114873	5	0.0	
0	120.70924570783356	523.3606404707256	132.40499181218706	378.9982966349396	9853.95571250843	5	0.0	
1	151.23692810512395	700.3493981274105	175.08734953185305	471.646185148545	12262.80081386217	5	0.0	
2	266.3371589115606	761.3258760711846	31.738644119496296	469.8192138725837	11275.661132942008	5	0.0	
0	158.21608382459544	808.7887650185789	200.56588233183504	470.47019519219924	15525.516441342575	5	0.0	
1	277.7975210709161	893.0592711402721	83.46298144711206	467.93381450447276	15441.815878647601	5	0.0	
2	174.23613643789426	730.0166653594921	0.07205428429122995	425.35545028545033	14462.085309705311	5	0.0	
0	147.57977041462718	518.070363837458	1.7411481435282616	310.84967611985815	13366.5360731539	5	0.0	
1	135.34825855812176	464.8690222691271	15.952527572626584	290.7812072613656	12212.810704977353	5	0.0	
2	171.5156763056202	823.4181067822472	15.849630711179856	346.039161944899	14187.60563974086	5	0.0	
0	112.53401832146187	466.0271878939971	9.152258615861076	254.60748078648209	11966.551596964659	5	0.0	
1	147.95519744646714	565.321502075897	19.316187154448603	300.70649453003114	13832.498748381433	5	0.0	
2	97.6139463570034	373.8727026629031	7.945922394725063	231.4642044473412	11110.281813472377	5	0.0	
0	152.13568486681496	588.451711472063	2.607208793980372	250.5610304040979	13279.734611417189	5	0.0	
1	106.37668224296303	491.3969400724673	60.61040618740081	252.77041943498145	13396.832230054017	5	0.0	
2	116.34414519070556	472.3795388763531	0.9081425638084452	250.060811873831	13253.223029313043	5	0.0	
0	131.88560585243937	458.82539248368306	5.472270722719203	256.69093955080376	15144.765433497423	5	0.0	
1	92.68097014846968	384.3026711761973	15.751545499065596	225.9935611665765	14237.59435349432	5	0.0	
2	89.78564056803373	505.17921856334624	54.50638238994683	193.01867134151078	11581.120280490646	5	0.0	
0	75.45970186805518	410.92411932969816	1.3930383323217104	196.18392351893144	13929.058569844132	5	0.0	
1	108.44965598263867	487.26023866673154	18.242316728277434	201.96098148234404	13733.346740799394	5	0.0	
2	224.07360836011154	1079.7969769487274	6.708865533742338	253.92770904518144	17013.156506027157	5	0.0	
0	116.21027420533308	433.6697811052906	0.0033519867948112046	186.5977485885227	14181.428892727725	5	0.0	
1	61.66079290422559	224.35014901495384	16.585252271037742	125.16000037709897	9261.840027905324	5	0.0	
2	118.83350760131026	470.503675728832	0.11107120746956288	190.0581171122642	14064.30066630755	5	0.0	
0	188.33532266384762	902.8960057223791	347.2788387461735	627.5386567687606	11295.69582183769	5	0.0	
1	334.2232270057495	1164.369944372507	31.94867719082547	726.5150363429053	14530.300726858106	5	0.0	
2	120.30655190654844	773.3923873085192	366.58805628303924	579.1101822281811	11003.09346233544	5	0.0	
0	286.5026867829027	1080.580087788488	6.119353079889274	507.2491774305085	12173.980258332203	5	0.0	
1	126.94151623460445	645.0442566270385	169.59326260264928	497.02023270814135	13916.566515827957	5	0.0	
2	273.7596039075232	988.2779289640768	13.748886307751489	579.6737229159759	14491.843072899397	5	0.0	
0	115.28161268237348	555.755291913239	167.1198157091473	356.40927159812514	12474.32450593438	5	0.0	
1	102.87644331718893	354.2617068730951	16.20912604955312	202.39605578044075	6679.069840754544	5	0.0	
2	176.82480496564284	597.5799452108281	8.399074291867363	359.02460255941116	12206.83648701998	5	0.0	
0	172.06206669824834	662.2658080716659	36.98875432906914	389.73151360103964	14420.066003238466	5	0.0	
1	154.5374947655031	579.8428442757892	5.825189538462146	315.79635827230544	12316.057972619912	5	0.0	
2	137.06952710198567	571.9591176074728	44.1439184002563	332.159947772503	13950.717806445127	5	0.0	
0	164.71924686648978	567.3397536514171	25.807592010845287	296.16787223074647	13327.554250383591	5	0.0	
1	131.10524114036434	511.6292254459564	4.806089597202323	264.4773826938067	12430.436986608915	5	0.0	
2	171.22837635882465	633.6294798857938	43.25990730494102	337.01319958134644	16176.63357990463	5	0.0	
0	151.86403800655222	878.475626559313	35.3377476788453	297.7050721447144	15778.368823669862	5	0.0	
1	162.78429351317462	588.1785758666415	86.54520900439944	329.03506542626155	17767.893533018123	5	0.0	
2	100.81509518197883	410.8358798752393	15.260064746810807	223.1432996280086	13165.454678052507	5	0.0	
0	85.68937320606635	368.1551951323235	66.47098525114677	189.85291485538664	11960.733635889359	5	0.0	
1	107.01361965896129	385.488747526687	62.78246863644434	217.77941426509733	13937.88251296623	5	0.0	
2	125.90543109990531	463.612307963367	0.6253043058776458	228.06608294625974	13912.031059721845	5	0.0	
0	105.7996500730938	408.12377622210494	7.056251070263518	214.08601732334182	13701.505108693877	5	0.0	
1	99.64117300182915	450.1269017390264	12.024055373460298	197.51471481064007	13431.000607123526	5	0.0	
2	125.76917418307976	478.35416419212936	0.18629884489040457	205.42001461234935	13968.560993639756	5	0.0	
0	99.63463647850497	458.02705353669563	0.342984434772684	190.88996312704055	14316.74723452804	5	0.0	
1	123.76403236576901	434.2733238434318	41.33510092621331	219.9594881289488	14957.24519276852	5	0.0	
2	122.64925261029387	457.08974771082603	23.753792264876285	214.94550865985283	16120.913149488963	5	0.0	
0	198.9331294131224	831.0845725917178	29.276735102133237	588.4781107550115	12358.040325855241	5	0.0	
1	193.37262035648408	783.1670248572703	222.38787582101898	520.0567190450364	9361.020942810655	5	0.0	
2	220.11019242927622	752.2373895055704	64.19845006591014	496.38967722584505	8935.01419006521	5	0.0	
0	105.93133011876814	583.4946352974465	117.67578382552429	418.49985187508315	10880.996148752161	5	0.0	
1	197.22852172883404	867.3425302636624	134.99701001521774	481.11965815615554	12027.99145390389	5	0.0	
2	160.24667429929787	677.5220821321144	72.10996984662046	387.5674614308694	10076.753997202604	5	0.0	
0	155.96021318325018	716.4168496898892	33.10608625897028	409.7773600030165	13112.875520096528	5	0.0	
1	129.04240587095146	484.47553487075044	10.471778976700948	260.1945581302751	8846.614976429353	5	0.0	
2	118.06815109670552	459.75928449556466	84.97319791436979	323.9260135984861	10689.558448750042	5	0.0	
0	314.8136283333741	1008.6526599955824	42.602786112777935	438.6218665198012	15790.387194712843	5	0.0	
1	96.53510993500603	427.45383257057625	78.63969051296588	296.1896630131544	12143.776183539332	5	0.0	
2	100.21826250292592	518.5821273264389	129.64553183160967	347.4077572598843	13896.310290395373	5	0.0	
0	141.25279803777235	569.4340860587814	38.946283316969016	276.3946616907938	13543.338422848894	5	0.0	
1	178.24285672970626	606.8629190221817	58.8639559150972	262.64057373266803	12081.46639170273	5	0.0	
2	154.3884070892397	609.5969446013125	48.156872490100795	277.62747970429905	12215.609106989159	5	0.0	
0	89.3301566193778	371.1769655215883	10.176211456870245	227.01849112157316	12940.05399392967	5	0.0	
1	125.83466935224375	438.5241216665025	0.6394001467629852	231.01306125591915	12474.705307819635	5	0.0	
2	128.73672424106053	521.7676348455957	9.102140108380695	240.6830177690035	13237.565977295193	5	0.0	
0	95.96771248901301	442.65008163443366	9.474083276824093	190.65454860206134	11057.963818919558	5	0.0	
1	135.03340628600682	536.8123286198241	5.85319672417574	251.16880148512254	14316.621684651986	5	0.0	
2	118.9952998770971	443.83587327083774	10.020256430307501	233.57372292750523	14014.423375650314	5	0.0	
0	120.57952066983138	433.13700235903866	22.037935779485537	229.29475086213435	15362.748307763002	5	0.0	
1	82.6364875695817	375.9549133906617	24.817751495764895	193.17837974618237	13329.308202486583	5	0.0	
2	63.44481310656454	293.51380473125363	11.247475767614556	152.60543029726344	10834.985551105705	5	0.0	
0	115.95282024367124	461.6092003411847	0.4329284585387967	168.1010405373059	12271.37595922333	5	0.0	
1	156.74201703701587	668.1536906907277	0.6039393247656336	230.03323573464613	17022.459444363813	5	0.0	
2	119.17051814086369	500.37779942226086	29.3647505298265	220.48438857729087	16095.360366142233	5	0.0	
0	149.364910923089	739.1627095286747	197.52973370976179	526.4762428533927	9476.572371361068	5	0.0	
1	243.76296687983753	886.5592815007514	86.07989560148238	632.9840697883669	11393.713256190606	5	0.0	
2	220.88499180037368	959.9538256782062	239.98845641955137	645.8982422424924	11626.168360364863	5	0.0	
0	244.2826702743	747.0424738723577	61.61768703413824	491.6924007769517	13275.694820977695	5	0.0	
1	356.0026476063774	1112.4001320999034	76.46004109285076	552.3905144627638	14362.15337603186	5	0.0	
2	182.28386064658514	683.3787898626049	25.464482600591126	441.0503616236256	11467.309402214265	5	0.0	
0	134.20195540493188	689.7863178605546	172.44657946513883	437.52252561105695	14000.720819553822	5	0.0	
1	201.4730942558566	735.90942467219	7.076535180895538	410.1560959713112	13124.995071081958	5	0.0	
2	129.26190837302764	542.2007411039106	124.87400652475057	310.5664622833056	10559.25971763239	5	0.0	
0	96.76553126144569	384.4536297628488	81.370030855737	234.56930449622035	10086.480093337475	5	0.0	
1	154.40097966235885	510.2520781865422	8.822673982543881	302.54104968324845	12404.183037013187	5	0.0	
2	181.8698440639364	647.3508648860618	95.45128282245862	375.9002115679265	15036.008462717058	5	0.0	
0	123.33720976473411	486.68158549121677	0.577253817977355	314.05866448531316	16016.991888750972	5	0.0	
1	132.2819718557885	479.58866248746614	65.8790553281773	275.66765372114827	13507.715032336264	5	0.0	
2	152.44213207656017	569.6271992022716	0.07725796913385485	286.70314203174996	13475.04767549225	5	0.0	
0	125.53350163703014	422.59009338014397	39.079067069712416	225.3441843528853	12393.93013940869	5	0.0	
1	115.51150655613793	494.97926264873297	0.46847948684807444	247.3357427299576	14098.137335607582	5	0.0	
2	148.40613746636905	530.2418670534548	24.776465180005026	278.94360537575307	14505.067479539159	5	0.0	
0	136.1689588048879	563.6720334830942	29.059637366494332	246.18653806265218	15263.565359884435	5	0.0	
2	97.50939428544731	352.8577981107009	2.2837229707702256	208.47406313744654	12716.917851384238	5	0.0	
0	111.32616463167079	456.7259642289014	0.17386228133760073	214.6998860234207	14384.892363569186	5	0.0	
1	117.77796074295856	452.35852475383405	1.0325120719780818	209.54583661151284	14249.116889582872	5	0.0	
2	116.05417205635585	490.6245700753921	15.612510782498807	198.50684313449875	14093.98586254941	5	0.0	
0	88.13012384148684	363.19530946413386	12.584378619988113	184.23625449700523	14001.955341772398	5	0.0	
1	113.38221037248354	393.383083649399	22.816694902701705	212.26818347110444	16132.381943803937	5	0.0	
2	83.22506979976187	381.3836133405459	7.9008037890151295	176.46783537466746	12882.151982350724	5	0.0	
0	243.87725283663542	1035.6827199676127	259.38284085163804	694.0755892705388	13187.436196140237	5	0.0	
1	98.23413018376338	437.8824953241793	69.15516264350163	379.09450053572834	7202.795510178838	5	0.0	
2	109.1554770991304	470.0017563162038	89.84306873618839	352.9594228161091	6353.269610689964	5	0.0	
0	189.85515905373222	790.7251503195859	2.731036679549961	486.54782423896955	13623.339078691148	5	0.0	
1	121.85435630476857	579.6360096798878	38.98101825697409	464.45162714463095	13004.645560049667	5	0.0	
2	231.7504851423737	769.6266449125769	39.006027652069896	452.16984030278485	13112.925368780761	5	0.0	
0	249.16948395838398	1014.9834084758571	0.8410695867479661	495.29670031916646	16840.08781085166	5	0.0	
1	143.5072164235293	590.7807331463666	4.119952519715685	392.2935252967907	13337.979860090883	5	0.0	
2	168.42215846143498	624.0827505564155	78.57917072712519	358.2064881322887	12179.020596497816	5	0.0	
0	144.16427830044316	648.8241938374329	10.36785075344295	359.1482255505403	14006.780796471072	5	0.0	
1	86.87776148514581	352.4175610477198	15.2970311752605	250.1492088101418	11006.56518764624	5	0.0	
2	126.25675446625428	531.5604922559268	105.28152103009839	324.7716816109744	12341.323901217027	5	0.0	
0	115.11385176992208	559.4338738022676	73.42035440203952	274.7794250111818	12365.07412550318	5	0.0	
1	105.96285702238085	404.91297524363125	2.4962587691838047	251.78434707905282	11833.864312715483	5	0.0	
2	151.47246936564693	559.1796664524654	46.08179598309766	300.6282321228477	13528.270445528146	5	0.0	
0	91.02892103804395	389.5428321406194	0.26936997828698517	257.9236070879458	14443.721996924965	5	0.0	
1	162.59870458537543	614.4172662344102	0.0010283464340809661	282.57198218107015	15541.459019958858	5	0.0	
2	108.95581461984206	512.0987150331662	0.019015089064939157	244.4702159708756	13201.391662427282	5	0.0	
0	94.30893285384069	386.6009837322531	36.35403177389446	195.4230859912873	12116.231331459812	5	0.0	
1	89.42219338234267	391.4189766513399	2.8030875867939042	194.88063690161658	12472.360761703461	5	0.0	
2	166.06637139672395	642.8328989773815	30.514998132635043	255.2506863408401	14804.539807768726	5	0.0	
0	115.77019729977215	409.0246086111433	5.657015930489203	212.9777270747037	14269.507714005147	5	0.0	
1	188.28368125387271	707.0101900907791	1.2940302339621734	264.410900945512	17451.119462403793	5	0.0	
2	130.23747160301684	421.97668362068873	33.33813771808451	208.16223650337665	13946.869845726234	5	0.0	
0	125.2011915711318	468.2736963984317	6.544627362663967	191.02208724697215	14135.634456275939	5	0.0	
1	59.469439355052465	271.83207287917725	2.3089008577126475	139.86961986441375	10490.221489831032	5	0.0	
2	107.59626571094016	435.07455137331135	43.76819824954261	214.28713809988983	15857.248219391848	5	0.0	
0	158.28918419276172	691.8539387544515	172.96348468861316	536.808005267366	9662.544094812587	5	0.0	
1	200.82925981843928	896.635993857675	253.98936225801066	555.1192474276053	10547.265701124501	5	0.0	
2	278.11012995803844	933.7548872511858	127.1982144425409	658.4345204479768	11193.386847615604	5	0.0	
0	105.1574804176629	535.0348305227562	180.10526537040346	398.64030129574246	10763.288134985047	5	0.0	
1	158.68561776441703	581.7370184190274	4.797150991998023	364.3545946190637	8744.510270857529	5	0.0	
2	213.22660091297507	676.3291285398366	8.249802154575379	376.31211115121727	9407.802778780431	5	0.0	
0	138.97557250150302	530.421202274174	103.23469407812495	380.3859367093395	12552.735911408203	5	0.0	
1	144.76795962170527	644.1598406316007	1.0149992748679828	388.5772171549653	13600.202600423785	5	0.0	
2	151.00219240333362	671.4183051606337	125.24918406393407	365.06595115203226	10586.912583408935	5	0.0	
0	94.58526443196989	361.8750760873967	65.33203491622679	203.48789707474316	8139.515882989726	5	0.0	
1	130.43444335499348	603.4999347091583	117.24238298796465	356.95449233955134	14278.179693582053	5	0.0	
2	103.66569464723814	446.7707805744774	11.207785870699635	259.24239848096835	10369.695939238734	5	0.0	
0	105.38166924303344	446.32291863554246	34.58454556034284	288.5419387591718	13850.013060440246	5	0.0	
1	96.34473085884393	468.15559710810703	96.19036933772148	303.2523281630769	14252.859423664615	5	0.0	
2	107.52062982808184	476.8025311926094	0.04920825977173768	249.80375642752134	12490.187821376066	5	0.0	
0	109.08439321945221	456.6568409475972	4.168907313050583	231.06901642440042	12939.864919766424	5	0.0	
1	116.70230047619935	518.7260075033861	83.28838295837728	259.7052600924855	14024.084044994217	5	0.0	
2	111.0812818474447	504.49400265585774	30.663540295423974	267.7924526208284	13657.415083662248	5	0.0	
0	152.26000484585617	562.9001175460788	8.216446306083588	283.4086867757506	15870.886459442034	5	0.0	
1	126.38414341144835	532.0235767757281	16.955802853119916	229.25265620840787	14213.664684921288	5	0.0	
2	69.77208675635698	289.95979639329346	3.922212103830073	169.63292267772633	11195.772896729937	5	0.0	
0	109.94747165044656	434.93253767900796	22.514673853344632	208.01067791187293	14560.747453831105	5	0.0	
1	130.85994422743445	503.7696964538794	2.7044795580599046	209.06081651778015	14216.13552320905	5	0.0	
2	121.8087194347338	420.5431051126878	11.628162661140284	201.55885087782258	14109.11956144758	5	0.0	
0	89.50226693702176	349.51299389147346	0.37812844804451257	188.02200817825906	14477.694629725947	5	0.0	
1	91.6476925804682	332.2930081758448	0.04484587363430609	165.194906638661	13215.59253109288	5	0.0	
2	70.59499323752584	301.9529282948107	3.8777292345688985	168.6386726428293	12816.539120855026	5	0.0	
0	208.23362996929225	923.1369454177145	243.4664727969553	654.1626427504111	11774.9275695074	5	0.0	
1	278.17447316749553	1077.461239840338	100.82235350957805	581.297073407793	10463.347321340276	5	0.0	
2	150.93782324719228	511.14395401707327	94.90725952970121	328.8324116919973	5918.983410455951	5	0.0	
0	359.7485306016917	1318.9650908347091	11.076952081919343	725.569933213094	18139.24833032735	5	0.0	
1	104.82654156416858	473.8737300356124	37.83096185815458	410.58622678210236	11085.828123116764	5	0.0	
2	139.84831597754658	612.1998950496957	3.3473636596415477	420.4558068781782	11352.30678571081	5	0.0	
0	72.42052726726584	377.0017856719327	95.15796655441815	279.2756999383196	9216.098097964546	5	0.0	
1	143.86228362207	531.0766623272699	23.667173702397857	349.0383249963576	10820.188074887084	5	0.0	
2	100.94878573745144	516.7604729731466	123.89960975534424	306.94270333108045	9822.166506594574	5	0.0	
0	154.1856754091393	561.1836257346243	26.319273814745817	288.0528493975648	11522.113975902592	5	0.0	
1	131.68350829437824	490.9850193558281	9.460015695268554	315.5003216479126	11673.511900972766	5	0.0	
2	174.85251163630923	661.5911583554812	26.067414320959063	334.3118841920351	13372.475367681405	5	0.0	
0	134.11793884379813	585.7640642135029	48.01883595141897	316.7082459954959	15201.995807783802	5	0.0	
1	160.79519514185202	549.4869793899561	44.34695150295001	306.59934625944385	14716.768620453306	5	0.0	
2	169.14757149143276	658.9568316520348	14.629533317039268	276.1019383383091	13528.994978577144	5	0.0	
0	183.8282904307681	713.952102471386	10.771635498404036	275.0215385701939	14301.120005650084	5	0.0	
1	98.18830076949504	410.7275083109883	33.29520631757132	229.0873058532333	12141.627210221364	5	0.0	
2	128.52414412536766	511.29097502889675	9.076091437753014	237.24910359113042	13048.700697512173	5	0.0	
0	74.55986469422128	354.96086069916004	28.18631193509905	215.2149306677889	13343.325701402911	5	0.0	
1	123.30348779454256	469.8983204842222	49.712875800446966	254.9042797303584	15549.161063551863	5	0.0	
2	91.72704206810272	340.9280314418219	10.783448077945454	204.1257238600228	12451.66915546139	5	0.0	
0	138.76475418779057	501.3355315110465	0.017822309375358326	200.7907688738245	14657.726127789188	5	0.0	
1	107.56834264318515	444.77214268732644	1.2945168218352932	177.04201919415001	12392.9413435905	5	0.0	
2	93.41289519813202	353.4740114360549	1.502702787781612	191.99301592087977	13439.511114461584	5	0.0	
0	105.78536031379663	420.68637301489395	4.317916242352089	182.42837241412417	13682.127931059313	5	0.0	
1	89.55060160000752	388.98228175452596	0.0021390012519106943	176.31413687321898	13399.874402364643	5	0.0	
2	82.7548869884736	282.4229995850521	4.121267183082236	159.53909101797782	12124.970917366314	5	0.0	
0	87.37110051487915	334.1155868398885	0.1398544639846625	239.4795000394961	5029.069500829418	5	0.0	
1	55.30211906122008	307.0448492174269	76.76121230435677	230.9077290000872	4156.339122001569	5	0.0	
2	142.50294106158833	653.5415381232306	183.75488921636276	502.53387848876764	10050.677569775353	5	0.0	
0	95.04457251300539	707.7024382834614	379.87070776111153	532.4312656523612	13310.78164130903	5	0.0	
1	173.94283089631776	606.2720273801776	34.293742140895915	384.58695441549776	9614.673860387444	5	0.0	
2	164.02505974871463	666.8126406635015	166.7031601658757	415.328558833441	10798.542529669465	5	0.0	
0	83.7787025714537	488.9830044614371	156.67903148224946	324.71243577223646	10715.510380483804	5	0.0	
1	93.89757799143624	363.54808084059385	90.8870202101486	259.0044952402074	8547.148342926845	5	0.0	
2	131.43414736355598	583.1500225524454	22.819866057831696	407.09807418526054	14248.43259648412	5	0.0	
0	110.13755891575542	437.39326661976196	0.048550309994150526	241.8900283921473	9433.711107293744	5	0.0	
1	82.43213188565885	445.49876229864395	159.0141313618505	274.6704118558471	10986.816474233883	5	0.0	
2	80.99846387638473	368.3203921446279	89.67611476679242	241.22003851073845	9407.5815019188	5	0.0	
0	110.1095473205908	427.31098632628175	1.158817465834815	251.54779622989793	12325.842015264998	5	0.0	
1	130.66119102189361	525.6163509300553	16.534123491706556	255.47665719535712	12262.879545377142	5	0.0	
2	80.64859698532241	411.3325397176358	102.833134929409	257.1219675427214	11570.488539422464	5	0.0	
0	197.92665731321617	792.9334001604163	15.205897549620172	298.3189348423811	15512.584611803817	5	0.0	
1	130.25478144180917	529.6056720640154	76.36871863223749	268.82851977296986	14247.911547967404	5	0.0	
2	124.10091034986115	575.3484469030593	14.220546126444535	268.5991614947803	14772.953882212914	5	0.0	
0	80.55285159741547	324.69044635980595	0.7076515091861753	204.40765588195484	13490.90528820902	5	0.0	
1	99.50214581791752	346.88299687747747	0.24485477543328107	181.11104652705902	11228.884884677658	5	0.0	
2	152.80137034106434	532.74483264914	0.6279337027960047	260.1737048836051	14049.380063714676	5	0.0	
0	72.0503386771379	317.17377374327225	14.312742962805116	182.75520404124265	12244.598670763258	5	0.0	
1	90.86098135808038	365.4141900874479	24.44184597421312	196.07641389691688	13137.119731093431	5	0.0	
2	88.76193323333598	352.95092087896035	8.277825593316237	164.16230505384488	11327.199048715296	5	0.0	
0	124.60200356289027	436.55853103341536	13.125232451824427	194.71321055246094	14992.917212539493	5	0.0	
1	100.90903389594065	425.9994018649462	17.282422845256015	189.6269995134363	14411.651963021159	5	0.0	
2	114.62644319655394	430.9371333752973	14.445991205903859	195.93670735023133	14303.379636566888	5	0.0	
0	45.598921615864555	457.95724400327146	268.9578879287087	381.94787538654543	7638.957507730909	5	0.0	
1	220.32182479328387	863.3674788442831	15.29841990515924	548.3917542197896	10967.835084395792	5	0.0	
2	119.34545905819711	509.9345511407939	10.14526007708687	401.30430093604906	7624.781717784932	5	0.0	
0	186.82338695976006	754.0668392285903	119.10602142270946	498.09868870219094	12452.467217554773	5	0.0	
1	101.0707911015175	432.0790269833203	30.981863170087433	321.87261354405166	8690.560565689395	5	0.0	
2	85.29668398426199	606.9352731655464	299.01127500409524	459.02337893501425	11475.584473375357	5	0.0	
0	178.39147204533256	630.2394327688144	19.738256946002306	387.7151997616933	12794.60159213588	5	0.0	
1	131.51369436066176	550.916375422062	2.1351805619094333	367.1680609668836	12850.882133840927	5	0.0	
2	161.22284371272238	564.2068142930308	17.005540619016493	367.67034643305016	11765.451085857605	5	0.0	
0	119.0179005903849	462.4447818048339	70.46862106629214	279.97791990145686	11199.116796058275	5	0.0	
1	105.97819542085816	497.4020125186337	167.58037032218365	387.03205565126297	15094.250170399257	5	0.0	
2	204.24792390178456	731.6775928631445	11.556970887983006	374.5172910293874	14980.691641175497	5	0.0	
0	158.64508634364014	554.8266612520576	7.759256591734716	296.7932326983745	13355.69547142685	5	0.0	
1	157.5128798218916	665.6280363319471	71.65800106445903	288.07839272463735	13827.762850782594	5	0.0	
2	138.76722657145345	700.5650649054465	59.08066009736133	318.59346669936656	15292.486401569595	5	0.0	
0	81.29375924917322	342.6991983842747	2.310448570860219	192.77408115028987	10988.122625566522	5	0.0	
1	74.66768878394268	287.70556878815336	0.05094417531681937	185.37096520303473	10380.774051369945	5	0.0	
2	80.7091854869257	359.27042082619874	10.858118473131535	185.86826098309442	10222.754354070194	5	0.0	
0	76.04596167337095	300.12356116389327	11.733745427343797	184.90640031198237	11834.009619966871	5	0.0	
1	79.18128067499744	356.60879207991405	8.44230536341407	185.24120780179663	11299.713675909594	5	0.0	
2	108.89344045307749	567.7516203709371	27.72761026690964	240.05618283707864	14403.370970224718	5	0.0	
0	56.279218619643714	260.9092243128616	60.725279577614145	163.08845113934154	11253.103128614566	5	0.0	
2	118.89979998087544	470.27548611828325	15.556144228787865	195.25894716892245	13472.86735465565	5	0.0	
0	117.54273017476993	403.9714954209596	5.596484758644097	221.8731418999348	16640.48564249511	5	0.0	
1	117.36440425599734	484.7580708332753	0.7974302320373247	182.98095413955744	13540.59060632725	5	0.0	
2	108.48345023633304	422.4344437270774	12.481982153220372	218.79163219146025	15534.205885593678	5	0.0	
0	434.73298394549295	2172.080976141753	161.10556908443843	1262.5132066666552	23987.75092666645	5	0.0	
1	512.168540597309	1998.8953958736615	54.73838646385524	1548.2549880216066	26320.33479636731	5	0.0	
2	613.4259644585844	3463.0425688451173	1683.058866282192	2723.898323319667	46306.27149643434	5	0.0	
0	308.9147420419241	1317.691271460253	329.4228178650635	861.6598457945439	21541.4961448636	5	0.0	
1	504.91328616174144	2254.7297096205193	136.4801467599711	1473.2603112965196	39778.02840500603	5	0.0	
2	351.40136309334616	2071.285649418301	701.5691882487364	1506.16691978962	37654.1729947405	5	0.0	
0	345.57296733051106	1258.8554603104228	202.33523970794508	789.823776206077	26064.184614800542	5	0.0	
1	460.55239175879854	1623.8808312283509	18.70371888647582	889.5610135168544	30245.074459573047	5	0.0	
2	671.8537275703422	2894.799457870141	46.39405690017662	1271.6250913951678	40692.00292464537	5	0.0	
0	290.4229500385654	1171.380527642742	3.116058789210153	719.402618233677	29495.507347580755	5	0.0	
1	398.42794327660334	1499.612336223992	106.09277371969675	719.9630518332509	27358.595969663533	5	0.0	
2	245.08445734053245	1085.1937672601584	27.07258598815081	880.2695807024435	36971.322389502624	5	0.0	
0	349.15704286400654	1439.9869509368466	132.12035666948321	690.5145330210789	32454.18305199071	5	0.0	
1	354.0254693420017	1273.6631676355225	95.88314402870357	695.0865725020286	29888.72261758723	5	0.0	
2	202.50113564597603	773.7809866899872	128.0132195008063	467.8591632422692	22457.23983562892	5	0.0	
0	280.31743998941874	1393.0543261858259	244.35470104826504	742.2301164420727	41564.886520756074	5	0.0	
1	574.2385051091902	2044.4096688914647	5.445032092818973	780.0444263602997	39002.221318014985	5	0.0	
2	307.3748800786153	1268.365055548516	1.7628743304114671	716.5379184728919	38693.04759753616	5	0.0	
0	274.4730842981688	1050.4981673308291	17.659465111960955	530.657943644431	32370.134562310293	5	0.0	
1	223.4444819584887	830.4003181268267	37.30285680656067	496.6373035761586	32281.42473245031	5	0.0	
2	259.6664204768719	1229.7721185398318	30.723086043393995	567.6212655621144	35760.13973041321	5	0.0	
0	250.1864701128684	1103.3958211961933	88.42106912496791	468.6103817460211	30459.674813491372	5	0.0	
1	325.5602484175067	1084.906425394485	59.91166121122571	530.7185739117673	35558.14445208841	5	0.0	
2	282.14232576896677	1104.7590644392478	0.26910816593343134	495.4355899048698	34185.05570343602	5	0.0	
0	219.9183140031446	1149.4124642512413	60.44593657531457	434.2111080847379	33000.04421444008	5	0.0	
1	206.05195418448133	1001.69402838186	113.91837607703013	409.342579086282	31928.721168729997	5	0.0	
2	333.77361601989406	1447.2144369195482	33.43910189134537	512.5713501441511	37930.27991066718	5	0.0	
0	508.21167607215233	2074.4724157310657	518.6181039327669	1338.3726585314146	25429.080512096876	5	0.0	
1	209.8648321802322	1263.790718312277	320.9238599160949	899.0981974669916	17981.96394933983	5	0.0	
2	347.5706143867662	1809.6042763420267	686.3256457156638	1174.9299513939527	23498.599027879052	5	0.0	
0	240.6043794144699	1309.9399501309297	364.79082554418096	998.2086022126317	24955.21505531579	5	0.0	
1	537.323691476139	1838.572849620612	188.48873525857442	1116.1806804040655	31253.05905131383	5	0.0	
2	340.21958122654326	1757.6659675289723	389.84184974195585	1091.3316687590088	29465.955056493236	5	0.0	
0	402.33913285149447	1529.5604572268649	45.141589575221865	963.6085609315077	30835.473949808245	5	0.0	
1	558.4072666004481	2210.2097701567786	105.51338581194143	1112.883824713732	36725.16621555316	5	0.0	
